GraphID	GraphKind	VertexCount	VertexID	ProblemNode	ChimearNode	In_Degree	Out_Degree	In_Flow	In_Flow_Std	Out_Flow	Out_Flow_Std	Centrality
63	orig	114	69	0	0	1	1	1396	0.0	1311	0.0	0.0176991150442
63	orig	114	70	0	0	1	2	1419	0.0	1320	656.0	0.0265486725664
63	orig	114	71	0	0	1	1	1474	0.0	1291	0.0	0.0176991150442
63	orig	114	72	0	0	1	1	1435	0.0	1353	0.0	0.0176991150442
63	orig	114	73	0	0	1	1	1559	0.0	1371	0.0	0.0176991150442
63	orig	114	74	0	0	1	1	638	0.0	610	0.0	0.0176991150442
63	orig	114	75	0	0	1	1	493	0.0	453	0.0	0.0176991150442
63	orig	114	76	0	0	1	1	512	0.0	490	0.0	0.0176991150442
63	orig	114	77	0	0	1	2	799	0.0	707	159.5	0.0265486725664
63	orig	114	78	0	0	1	3	1397	0.0	1299	259.40830107509413	0.0353982300885
63	orig	114	79	0	0	1	1	1327	0.0	1251	0.0	0.0176991150442
63	orig	114	80	0	0	1	2	1399	0.0	1273	535.5	0.0265486725664
63	orig	114	81	0	0	1	1	1392	0.0	1276	0.0	0.0176991150442
63	orig	114	82	0	0	1	1	480	0.0	435	0.0	0.0176991150442
63	orig	114	83	0	0	1	2	1522	0.0	1240	180.0	0.0265486725664
63	orig	114	84	0	0	1	1	1525	0.0	1387	0.0	0.0176991150442
63	orig	114	85	0	0	1	1	1547	0.0	1385	0.0	0.0176991150442
63	orig	114	86	0	0	1	1	1532	0.0	1407	0.0	0.0176991150442
63	orig	114	87	0	0	1	1	136	0.0	122	0.0	0.0176991150442
63	orig	114	88	0	0	1	2	310	0.0	292	6.0	0.0265486725664
63	orig	114	89	0	0	1	1	155	0.0	130	0.0	0.0176991150442
63	orig	114	90	0	0	1	2	62	0.0	56	13.0	0.0265486725664
63	orig	114	91	0	0	1	2	1068	0.0	906	400.0	0.0265486725664
63	orig	114	92	0	0	1	1	981	0.0	915	0.0	0.0176991150442
63	orig	114	93	0	0	1	1	652	0.0	607	0.0	0.0176991150442
63	orig	114	94	0	0	1	1	495	0.0	491	0.0	0.0176991150442
63	orig	114	95	0	0	1	4	1065	0.0	840	170.62385530751556	0.0442477876106
63	orig	114	96	0	0	1	1	982	0.0	943	0.0	0.0176991150442
63	orig	114	97	0	0	1	2	1034	0.0	971	433.5	0.0265486725664
63	orig	114	98	0	0	1	1	165	0.0	154	0.0	0.0176991150442
63	orig	114	99	0	0	1	1	335	0.0	0	0.0	0.0176991150442
63	orig	114	100	0	0	1	3	1619	0.0	1258	244.90043328304307	0.0353982300885
63	orig	114	101	0	0	1	1	1575	0.0	1474	0.0	0.0176991150442
63	orig	114	102	0	0	1	1	1533	0.0	1420	0.0	0.0176991150442
63	orig	114	103	0	0	1	1	28	0.0	24	0.0	0.0176991150442
63	orig	114	104	0	0	1	1	1561	0.0	1289	0.0	0.0176991150442
63	orig	114	105	0	0	1	1	1369	0.0	1375	0.0	0.0176991150442
63	orig	114	106	0	0	1	1	692	0.0	643	0.0	0.0176991150442
63	orig	114	107	0	0	1	1	30	0.0	27	0.0	0.0176991150442
63	orig	114	108	0	0	1	1	359	0.0	312	0.0	0.0176991150442
63	orig	114	109	0	0	1	2	1031	0.0	887	146.5	0.0265486725664
63	orig	114	110	0	0	1	1	4	0.0	3	0.0	0.0176991150442
63	orig	114	111	0	0	1	2	837	0.0	724	358.0	0.0265486725664
63	orig	114	112	0	0	1	2	1004	0.0	938	309.0	0.0265486725664
63	orig	114	113	0	0	1	1	1039	0.0	976	0.0	0.0176991150442
63	comp	8	0	0	0	0	3	0	NA	1459	425.9924360309178	0.428571428571
63	comp	8	1	0	0	3	0	1459	262.9148573630296	0	NA	0.428571428571
63	comp	8	61	1	0	3	3	1459	173.92782666637586	1459	262.9148573630296	0.857142857143
63	comp	8	78	1	0	2	3	1459	221.5	1459	173.92782666637586	0.714285714286
63	comp	8	83	1	0	4	2	1459	210.96726641827638	1459	221.5	0.857142857143
63	comp	8	95	1	0	2	3	1300	457.0	1300	201.3162244386235	0.714285714286
63	comp	8	100	1	0	2	2	1300	231.0	1300	457.0	0.571428571429
63	comp	8	109	1	0	2	2	1300	438.0	1300	231.0	0.571428571429
63	res	7	0	0	0	0	3	0	NA	1459	425.9924360309178	0.5
63	res	7	1	0	0	3	0	1459	262.9148573630296	0	NA	0.5
63	res	7	61	1	0	3	3	1459	173.92782666637586	1459	262.9148573630296	1.0
63	res	7	78	1	0	2	2	888	64.0	888	200.0	0.666666666667
63	res	7	83	1	0	5	3	1459	221.40045167072267	1459	79.46627516682086	1.33333333333
63	res	7	100	1	0	2	4	1300	231.0	1300	236.13873041074817	1.0
63	res	7	109	1	0	2	2	1300	438.0	1300	231.0	0.666666666667
64	orig	28	0	0	0	0	1	0	NA	0	0.0	0.037037037037
64	orig	28	1	0	0	2	0	0	0.0	0	NA	0.0740740740741
64	orig	28	2	0	0	1	1	0	0.0	41	0.0	0.0740740740741
64	orig	28	3	0	0	1	1	43	0.0	94	0.0	0.0740740740741
64	orig	28	4	0	0	1	1	67	0.0	67	0.0	0.0740740740741
64	orig	28	5	0	0	2	1	68	28.0	74	0.0	0.111111111111
64	orig	28	6	0	0	2	1	91	22.5	112	0.0	0.111111111111
64	orig	28	7	0	0	1	1	74	0.0	82	0.0	0.0740740740741
64	orig	28	8	0	0	1	1	21	0.0	37	0.0	0.0740740740741
64	orig	28	9	0	0	1	1	29	0.0	34	0.0	0.0740740740741
64	orig	28	10	0	0	1	1	27	0.0	41	0.0	0.0740740740741
64	orig	28	11	0	0	1	1	40	0.0	40	0.0	0.0740740740741
64	orig	28	12	0	0	1	1	32	0.0	35	0.0	0.0740740740741
64	orig	28	13	0	0	1	1	25	0.0	30	0.0	0.0740740740741
64	orig	28	14	0	0	1	1	28	0.0	38	0.0	0.0740740740741
64	orig	28	15	0	0	1	1	38	0.0	0	0.0	0.0740740740741
64	orig	28	16	0	0	1	1	30	0.0	28	0.0	0.0740740740741
64	orig	28	17	0	0	1	1	35	0.0	25	0.0	0.0740740740741
64	orig	28	18	0	0	1	1	40	0.0	32	0.0	0.0740740740741
64	orig	28	19	0	0	1	1	41	0.0	40	0.0	0.0740740740741
64	orig	28	20	0	0	1	1	34	0.0	27	0.0	0.0740740740741
64	orig	28	21	0	0	1	1	37	0.0	29	0.0	0.0740740740741
64	orig	28	22	0	0	1	1	82	0.0	0	0.0	0.0740740740741
64	orig	28	23	0	0	1	2	112	0.0	95	26.5	0.111111111111
64	orig	28	24	0	0	1	1	74	0.0	68	0.0	0.0740740740741
64	orig	28	25	0	0	1	1	67	0.0	62	0.0	0.0740740740741
64	orig	28	26	0	0	1	3	94	0.0	96	25.703436864876	0.148148148148
64	orig	28	27	0	0	1	1	41	0.0	43	0.0	0.0740740740741
64	comp	3	0	0	0	0	2	0	NA	119	27.5	1.0
64	comp	3	1	0	0	2	0	119	19.5	0	NA	1.0
64	comp	3	23	1	0	2	2	119	27.5	119	19.5	2.0
64	res	2	0	0	0	0	3	0	NA	119	29.48822740612863	3.0
64	res	2	1	0	0	3	0	119	29.48822740612863	0	NA	3.0
65	orig	62	0	0	0	0	3	0	NA	0	0.0	0.0491803278689
65	orig	62	1	0	0	2	0	0	0.0	0	NA	0.0327868852459
65	orig	62	2	0	0	1	1	0	0.0	115	0.0	0.0327868852459
65	orig	62	3	0	0	1	1	107	0.0	114	0.0	0.0327868852459
65	orig	62	4	0	0	1	1	99	0.0	123	0.0	0.0327868852459
65	orig	62	5	0	0	1	1	108	0.0	117	0.0	0.0327868852459
65	orig	62	6	0	0	1	1	112	0.0	117	0.0	0.0327868852459
65	orig	62	7	0	0	1	1	0	0.0	57	0.0	0.0327868852459
65	orig	62	8	0	0	1	1	0	0.0	223	0.0	0.0327868852459
65	orig	62	9	0	0	3	1	327	57.201398584300364	387	0.0	0.0655737704918
65	orig	62	10	0	0	1	1	363	0.0	408	0.0	0.0327868852459
65	orig	62	11	0	0	1	1	377	0.0	412	0.0	0.0327868852459
65	orig	62	12	0	0	1	1	390	0.0	433	0.0	0.0327868852459
65	orig	62	13	0	0	1	1	392	0.0	433	0.0	0.0327868852459
65	orig	62	14	0	0	1	1	392	0.0	460	0.0	0.0327868852459
65	orig	62	15	0	0	1	1	417	0.0	455	0.0	0.0327868852459
65	orig	62	16	0	0	1	1	403	0.0	426	0.0	0.0327868852459
65	orig	62	17	0	0	1	1	406	0.0	408	0.0	0.0327868852459
65	orig	62	18	0	0	1	1	386	0.0	441	0.0	0.0327868852459
65	orig	62	19	0	0	1	1	413	0.0	457	0.0	0.0327868852459
65	orig	62	20	0	0	1	1	419	0.0	507	0.0	0.0327868852459
65	orig	62	21	0	0	1	1	474	0.0	494	0.0	0.0327868852459
65	orig	62	22	0	0	1	1	456	0.0	496	0.0	0.0327868852459
65	orig	62	23	0	0	1	1	87	0.0	90	0.0	0.0327868852459
65	orig	62	24	0	0	2	1	378	110.0	429	0.0	0.0491803278689
65	orig	62	25	0	0	1	1	73	0.0	72	0.0	0.0327868852459
65	orig	62	26	0	0	2	1	100	8.0	123	0.0	0.0491803278689
65	orig	62	27	0	0	1	1	69	0.0	82	0.0	0.0327868852459
65	orig	62	28	0	0	3	1	210	27.820855486487112	242	0.0	0.0655737704918
65	orig	62	29	0	0	1	1	214	0.0	220	0.0	0.0327868852459
65	orig	62	30	0	0	1	1	52	0.0	66	0.0	0.0327868852459
65	orig	62	31	0	0	4	1	354	81.1865136583657	396	0.0	0.0819672131148
65	orig	62	32	0	0	1	1	396	0.0	0	0.0	0.0327868852459
65	orig	62	33	0	0	1	1	66	0.0	0	0.0	0.0327868852459
65	orig	62	34	0	0	1	2	220	0.0	201	48.5	0.0491803278689
65	orig	62	35	0	0	1	2	242	0.0	224	102.0	0.0491803278689
65	orig	62	36	0	0	1	1	82	0.0	55	0.0	0.0327868852459
65	orig	62	37	0	0	1	3	123	0.0	122	25.590796956892312	0.0655737704918
65	orig	62	38	0	0	1	1	72	0.0	58	0.0	0.0327868852459
65	orig	62	39	0	0	1	4	429	0.0	412	54.502293529722216	0.0819672131148
65	orig	62	40	0	0	1	1	90	0.0	79	0.0	0.0327868852459
65	orig	62	41	0	0	1	2	496	0.0	386	106.0	0.0491803278689
65	orig	62	42	0	0	1	1	494	0.0	456	0.0	0.0327868852459
65	orig	62	43	0	0	1	1	507	0.0	474	0.0	0.0327868852459
65	orig	62	44	0	0	1	1	457	0.0	419	0.0	0.0327868852459
65	orig	62	45	0	0	1	1	441	0.0	413	0.0	0.0327868852459
65	orig	62	46	0	0	1	1	408	0.0	386	0.0	0.0327868852459
65	orig	62	47	0	0	1	1	426	0.0	406	0.0	0.0327868852459
65	orig	62	48	0	0	1	1	455	0.0	403	0.0	0.0327868852459
65	orig	62	49	0	0	1	1	460	0.0	417	0.0	0.0327868852459
65	orig	62	50	0	0	1	1	433	0.0	392	0.0	0.0327868852459
65	orig	62	51	0	0	1	1	433	0.0	392	0.0	0.0327868852459
65	orig	62	52	0	0	1	1	412	0.0	390	0.0	0.0327868852459
65	orig	62	53	0	0	1	1	408	0.0	377	0.0	0.0327868852459
65	orig	62	54	0	0	1	1	387	0.0	363	0.0	0.0327868852459
65	orig	62	55	0	0	1	1	223	0.0	185	0.0	0.0327868852459
65	orig	62	56	0	0	1	1	57	0.0	47	0.0	0.0327868852459
65	orig	62	57	0	0	1	1	117	0.0	95	0.0	0.0327868852459
65	orig	62	58	0	0	1	1	117	0.0	112	0.0	0.0327868852459
65	orig	62	59	0	0	1	1	123	0.0	108	0.0	0.0327868852459
65	orig	62	60	0	0	1	1	114	0.0	99	0.0	0.0327868852459
65	orig	62	61	0	0	1	1	115	0.0	107	0.0	0.0327868852459
65	comp	5	0	0	0	0	3	0	NA	493	86.24126364772003	0.75
65	comp	5	1	0	0	4	0	493	68.95424207400151	0	NA	1.0
65	comp	5	9	1	0	3	2	493	86.24126364772003	493	134.5	1.25
65	comp	5	37	1	0	2	2	136	15.0	136	18.0	1.0
65	comp	5	39	1	0	2	4	493	134.5	493	68.59436930244348	1.5
65	res	3	0	0	0	0	3	0	NA	493	86.24126364772003	1.5
65	res	3	1	0	0	6	0	493	43.67843352909483	0	NA	3.0
65	res	3	9	1	0	3	6	493	86.24126364772003	493	43.67843352909483	4.5
66	orig	38	0	0	0	0	2	0	NA	0	0.0	0.0540540540541
66	orig	38	1	0	0	2	0	0	0.0	0	NA	0.0540540540541
66	orig	38	2	0	0	1	1	0	0.0	5	0.0	0.0540540540541
66	orig	38	3	0	0	1	1	5	0.0	34	0.0	0.0540540540541
66	orig	38	4	0	0	1	1	27	0.0	41	0.0	0.0540540540541
66	orig	38	5	0	0	1	1	35	0.0	54	0.0	0.0540540540541
66	orig	38	6	0	0	1	1	47	0.0	190	0.0	0.0540540540541
66	orig	38	7	0	0	1	1	188	0.0	249	0.0	0.0540540540541
66	orig	38	8	0	0	1	1	103	0.0	103	0.0	0.0540540540541
66	orig	38	9	0	0	1	1	29	0.0	27	0.0	0.0540540540541
66	orig	38	10	0	0	1	1	0	0.0	144	0.0	0.0540540540541
66	orig	38	11	0	0	2	1	156	56.0	176	0.0	0.0810810810811
66	orig	38	12	0	0	2	1	291	12.5	307	0.0	0.0810810810811
66	orig	38	13	0	0	1	1	148	0.0	163	0.0	0.0540540540541
66	orig	38	14	0	0	2	1	282	11.0	311	0.0	0.0810810810811
66	orig	38	15	0	0	1	1	161	0.0	173	0.0	0.0540540540541
66	orig	38	16	0	0	1	1	136	0.0	157	0.0	0.0540540540541
66	orig	38	17	0	0	3	1	239	48.45157949495099	302	0.0	0.108108108108
66	orig	38	18	0	0	1	1	155	0.0	166	0.0	0.0540540540541
66	orig	38	19	0	0	3	1	287	51.39606556493946	294	0.0	0.108108108108
66	orig	38	20	0	0	1	1	294	0.0	0	0.0	0.0540540540541
66	orig	38	21	0	0	1	1	166	0.0	142	0.0	0.0540540540541
66	orig	38	22	0	0	1	2	302	0.0	276	17.0	0.0810810810811
66	orig	38	23	0	0	1	1	157	0.0	135	0.0	0.0540540540541
66	orig	38	24	0	0	1	2	173	0.0	153	59.5	0.0810810810811
66	orig	38	25	0	0	1	2	311	0.0	248	37.0	0.0810810810811
66	orig	38	26	0	0	1	1	163	0.0	152	0.0	0.0540540540541
66	orig	38	27	0	0	1	3	307	0.0	302	54.70730197047638	0.108108108108
66	orig	38	28	0	0	1	1	176	0.0	158	0.0	0.0540540540541
66	orig	38	29	0	0	1	1	144	0.0	133	0.0	0.0540540540541
66	orig	38	30	0	0	1	1	27	0.0	0	0.0	0.0540540540541
66	orig	38	31	0	0	1	2	103	0.0	51	3.5	0.0810810810811
66	orig	38	32	0	0	1	2	249	0.0	237	15.5	0.0810810810811
66	orig	38	33	0	0	1	1	190	0.0	188	0.0	0.0540540540541
66	orig	38	34	0	0	1	1	54	0.0	47	0.0	0.0540540540541
66	orig	38	35	0	0	1	1	41	0.0	35	0.0	0.0540540540541
66	orig	38	36	0	0	1	1	34	0.0	27	0.0	0.0540540540541
66	orig	38	37	0	0	1	1	5	0.0	5	0.0	0.0540540540541
66	comp	5	0	0	0	0	3	0	NA	338	19.601587237318874	0.75
66	comp	5	1	0	0	2	0	338	13.0	0	NA	0.5
66	comp	5	22	1	0	2	2	338	36.0	338	13.0	1.0
66	comp	5	25	1	0	2	2	338	8.0	338	36.0	1.0
66	comp	5	27	1	0	3	2	338	19.601587237318874	338	8.0	1.25
66	res	2	0	0	0	0	6	0	NA	338	50.575576011439445	6.0
66	res	2	1	0	0	6	0	338	50.575576011439445	0	NA	6.0
67	orig	32	0	0	0	0	1	0	NA	0	0.0	0.0322580645161
67	orig	32	1	0	0	2	0	0	0.0	0	NA	0.0645161290323
67	orig	32	2	0	0	1	1	0	0.0	54	0.0	0.0645161290323
67	orig	32	3	0	0	1	1	15	0.0	70	0.0	0.0645161290323
67	orig	32	4	0	0	2	1	93	14.5	189	0.0	0.0967741935484
67	orig	32	5	0	0	1	1	173	0.0	223	0.0	0.0645161290323
67	orig	32	6	0	0	1	1	189	0.0	241	0.0	0.0645161290323
67	orig	32	7	0	0	1	1	231	0.0	229	0.0	0.0645161290323
67	orig	32	8	0	0	1	1	196	0.0	232	0.0	0.0645161290323
67	orig	32	9	0	0	1	1	118	0.0	117	0.0	0.0645161290323
67	orig	32	10	0	0	1	1	104	0.0	124	0.0	0.0645161290323
67	orig	32	11	0	0	1	1	71	0.0	71	0.0	0.0645161290323
67	orig	32	12	0	0	1	1	33	0.0	40	0.0	0.0645161290323
67	orig	32	13	0	0	1	1	35	0.0	46	0.0	0.0645161290323
67	orig	32	14	0	0	1	1	44	0.0	47	0.0	0.0645161290323
67	orig	32	15	0	0	1	1	42	0.0	48	0.0	0.0645161290323
67	orig	32	16	0	0	1	1	39	0.0	56	0.0	0.0645161290323
67	orig	32	17	0	0	1	1	56	0.0	0	0.0	0.0645161290323
67	orig	32	18	0	0	1	1	48	0.0	39	0.0	0.0645161290323
67	orig	32	19	0	0	1	1	47	0.0	42	0.0	0.0645161290323
67	orig	32	20	0	0	1	1	46	0.0	44	0.0	0.0645161290323
67	orig	32	21	0	0	1	1	40	0.0	35	0.0	0.0645161290323
67	orig	32	22	0	0	1	1	71	0.0	33	0.0	0.0645161290323
67	orig	32	23	0	0	1	1	124	0.0	71	0.0	0.0645161290323
67	orig	32	24	0	0	1	1	117	0.0	0	0.0	0.0645161290323
67	orig	32	25	0	0	1	2	232	0.0	222	7.0	0.0967741935484
67	orig	32	26	0	0	1	1	229	0.0	196	0.0	0.0645161290323
67	orig	32	27	0	0	1	1	241	0.0	231	0.0	0.0645161290323
67	orig	32	28	0	0	1	1	223	0.0	189	0.0	0.0645161290323
67	orig	32	29	0	0	1	1	189	0.0	173	0.0	0.0645161290323
67	orig	32	30	0	0	1	1	70	0.0	61	0.0	0.0645161290323
67	orig	32	31	0	0	1	2	54	0.0	47	8.5	0.0967741935484
67	comp	3	0	0	0	0	2	0	NA	240	38.0	1.0
67	comp	3	1	0	0	2	0	240	8.0	0	NA	1.0
67	comp	3	25	1	0	2	2	240	38.0	240	8.0	2.0
67	res	3	0	0	0	0	2	0	NA	240	38.0	1.0
67	res	3	1	0	0	2	0	240	8.0	0	NA	1.0
67	res	3	25	1	0	2	2	240	38.0	240	8.0	2.0
68	orig	48	0	0	0	0	1	0	NA	0	0.0	0.0212765957447
68	orig	48	1	0	0	3	0	0	0.0	0	NA	0.063829787234
68	orig	48	2	0	0	1	1	0	0.0	187	0.0	0.0425531914894
68	orig	48	3	0	0	1	1	180	0.0	202	0.0	0.0425531914894
68	orig	48	4	0	0	1	1	163	0.0	155	0.0	0.0425531914894
68	orig	48	5	0	0	1	1	8	0.0	13	0.0	0.0425531914894
68	orig	48	6	0	0	2	1	155	42.5	202	0.0	0.063829787234
68	orig	48	7	0	0	1	1	8	0.0	8	0.0	0.0425531914894
68	orig	48	8	0	0	1	1	118	0.0	120	0.0	0.0425531914894
68	orig	48	9	0	0	1	1	42	0.0	88	0.0	0.0425531914894
68	orig	48	10	0	0	3	1	145	28.193773938387338	248	0.0	0.0851063829787
68	orig	48	11	0	0	3	1	311	100.9367238532251	352	0.0	0.0851063829787
68	orig	48	12	0	0	1	1	331	0.0	373	0.0	0.0425531914894
68	orig	48	13	0	0	1	1	123	0.0	151	0.0	0.0425531914894
68	orig	48	14	0	0	1	1	453	0.0	0	0.0	0.0425531914894
68	orig	48	15	0	0	2	1	355	49.5	522	0.0	0.063829787234
68	orig	48	16	0	0	1	1	52	0.0	98	0.0	0.0425531914894
68	orig	48	17	0	0	2	1	484	151.0	525	0.0	0.063829787234
68	orig	48	18	0	0	1	1	453	0.0	465	0.0	0.0425531914894
68	orig	48	19	0	0	1	1	424	0.0	472	0.0	0.0425531914894
68	orig	48	20	0	0	1	1	438	0.0	435	0.0	0.0425531914894
68	orig	48	21	0	0	1	1	386	0.0	451	0.0	0.0425531914894
68	orig	48	22	0	0	1	1	433	0.0	475	0.0	0.0425531914894
68	orig	48	23	0	0	1	1	12	0.0	12	0.0	0.0425531914894
68	orig	48	24	0	0	2	1	377	184.5	468	0.0	0.063829787234
68	orig	48	25	0	0	2	1	486	227.0	453	0.0	0.063829787234
68	orig	48	26	0	0	1	1	468	0.0	470	0.0	0.0425531914894
68	orig	48	27	0	0	1	1	12	0.0	4	0.0	0.0425531914894
68	orig	48	28	0	0	1	2	475	0.0	385	180.5	0.063829787234
68	orig	48	29	0	0	1	1	451	0.0	433	0.0	0.0425531914894
68	orig	48	30	0	0	1	1	435	0.0	386	0.0	0.0425531914894
68	orig	48	31	0	0	1	1	472	0.0	438	0.0	0.0425531914894
68	orig	48	32	0	0	1	1	465	0.0	424	0.0	0.0425531914894
68	orig	48	33	0	0	1	1	525	0.0	453	0.0	0.0425531914894
68	orig	48	34	0	0	1	1	98	0.0	91	0.0	0.0425531914894
68	orig	48	35	0	0	1	2	522	0.0	445	170.5	0.063829787234
68	orig	48	36	0	0	1	1	151	0.0	128	0.0	0.0425531914894
68	orig	48	37	0	0	1	2	373	0.0	350	52.0	0.063829787234
68	orig	48	38	0	0	1	2	352	0.0	347	157.5	0.063829787234
68	orig	48	39	0	0	1	1	248	0.0	242	0.0	0.0425531914894
68	orig	48	40	0	0	1	1	88	0.0	82	0.0	0.0425531914894
68	orig	48	41	0	0	1	2	120	0.0	115	7.5	0.063829787234
68	orig	48	42	0	0	1	1	8	0.0	0	0.0	0.0425531914894
68	orig	48	43	0	0	1	5	202	0.0	185	42.6427016029707	0.127659574468
68	orig	48	44	0	0	1	1	13	0.0	0	0.0	0.0425531914894
68	orig	48	45	0	0	1	2	155	0.0	128	56.0	0.063829787234
68	orig	48	46	0	0	1	2	202	0.0	198	64.0	0.063829787234
68	orig	48	47	0	0	1	1	187	0.0	180	0.0	0.0425531914894
68	comp	5	0	0	0	0	2	0	NA	488	135.0	0.5
68	comp	5	1	0	0	2	0	488	148.0	0	NA	0.5
68	comp	5	35	1	0	2	2	488	66.0	488	148.0	1.0
68	comp	5	37	1	0	3	2	488	55.1502996869061	488	66.0	1.25
68	comp	5	43	1	0	2	3	488	135.0	488	55.1502996869061	1.25
68	res	2	0	0	0	0	6	0	NA	488	74.53783528443049	6.0
68	res	2	1	0	0	6	0	488	74.53783528443049	0	NA	6.0
69	orig	104	0	0	0	0	2	0	NA	0	0.0	0.0194174757282
69	orig	104	1	0	0	1	0	0	0.0	0	NA	0.00970873786408
69	orig	104	2	0	0	1	1	0	0.0	17	0.0	0.0194174757282
69	orig	104	3	0	0	1	1	15	0.0	43	0.0	0.0194174757282
69	orig	104	4	0	0	1	1	36	0.0	69	0.0	0.0194174757282
69	orig	104	5	0	0	1	1	67	0.0	82	0.0	0.0194174757282
69	orig	104	6	0	0	1	1	62	0.0	65	0.0	0.0194174757282
69	orig	104	7	0	0	1	1	55	0.0	71	0.0	0.0194174757282
69	orig	104	8	0	0	1	1	64	0.0	69	0.0	0.0194174757282
69	orig	104	9	0	0	1	1	72	0.0	86	0.0	0.0194174757282
69	orig	104	10	0	0	1	1	64	0.0	79	0.0	0.0194174757282
69	orig	104	11	0	0	1	1	61	0.0	67	0.0	0.0194174757282
69	orig	104	12	0	0	1	1	49	0.0	61	0.0	0.0194174757282
69	orig	104	13	0	0	1	1	55	0.0	61	0.0	0.0194174757282
69	orig	104	14	0	0	1	1	57	0.0	60	0.0	0.0194174757282
69	orig	104	15	0	0	1	1	53	0.0	56	0.0	0.0194174757282
69	orig	104	16	0	0	1	1	51	0.0	54	0.0	0.0194174757282
69	orig	104	17	0	0	1	1	44	0.0	54	0.0	0.0194174757282
69	orig	104	18	0	0	1	1	50	0.0	65	0.0	0.0194174757282
69	orig	104	19	0	0	1	1	64	0.0	72	0.0	0.0194174757282
69	orig	104	20	0	0	1	1	68	0.0	81	0.0	0.0194174757282
69	orig	104	21	0	0	1	1	60	0.0	67	0.0	0.0194174757282
69	orig	104	22	0	0	1	1	66	0.0	80	0.0	0.0194174757282
69	orig	104	23	0	0	1	1	73	0.0	84	0.0	0.0194174757282
69	orig	104	24	0	0	1	1	73	0.0	85	0.0	0.0194174757282
69	orig	104	25	0	0	1	1	68	0.0	72	0.0	0.0194174757282
69	orig	104	26	0	0	1	1	55	0.0	70	0.0	0.0194174757282
69	orig	104	27	0	0	1	1	68	0.0	74	0.0	0.0194174757282
69	orig	104	28	0	0	1	1	71	0.0	81	0.0	0.0194174757282
69	orig	104	29	0	0	1	1	64	0.0	71	0.0	0.0194174757282
69	orig	104	30	0	0	1	1	66	0.0	68	0.0	0.0194174757282
69	orig	104	31	0	0	1	1	61	0.0	67	0.0	0.0194174757282
69	orig	104	32	0	0	1	1	59	0.0	62	0.0	0.0194174757282
69	orig	104	33	0	0	1	1	56	0.0	62	0.0	0.0194174757282
69	orig	104	34	0	0	1	1	58	0.0	70	0.0	0.0194174757282
69	orig	104	35	0	0	1	1	65	0.0	96	0.0	0.0194174757282
69	orig	104	36	0	0	1	1	67	0.0	72	0.0	0.0194174757282
69	orig	104	37	0	0	1	1	58	0.0	77	0.0	0.0194174757282
69	orig	104	38	0	0	1	1	63	0.0	67	0.0	0.0194174757282
69	orig	104	39	0	0	1	1	55	0.0	57	0.0	0.0194174757282
69	orig	104	40	0	0	1	1	45	0.0	61	0.0	0.0194174757282
69	orig	104	41	0	0	1	1	55	0.0	148	0.0	0.0194174757282
69	orig	104	42	0	0	1	1	0	0.0	24	0.0	0.0194174757282
69	orig	104	43	0	0	2	1	139	54.5	339	0.0	0.0291262135922
69	orig	104	44	0	0	1	1	330	0.0	413	0.0	0.0194174757282
69	orig	104	45	0	0	1	1	353	0.0	381	0.0	0.0194174757282
69	orig	104	46	0	0	1	1	233	0.0	273	0.0	0.0194174757282
69	orig	104	47	0	0	2	1	309	92.5	347	0.0	0.0291262135922
69	orig	104	48	0	0	1	1	317	0.0	349	0.0	0.0194174757282
69	orig	104	49	0	0	1	1	183	0.0	189	0.0	0.0194174757282
69	orig	104	50	0	0	1	1	66	0.0	79	0.0	0.0194174757282
69	orig	104	51	0	0	1	1	73	0.0	70	0.0	0.0194174757282
69	orig	104	52	0	0	1	1	17	0.0	17	0.0	0.0194174757282
69	orig	104	53	0	0	1	1	17	0.0	0	0.0	0.0194174757282
69	orig	104	54	0	0	1	1	70	0.0	17	0.0	0.0194174757282
69	orig	104	55	0	0	1	1	79	0.0	73	0.0	0.0194174757282
69	orig	104	56	0	0	1	1	189	0.0	66	0.0	0.0194174757282
69	orig	104	57	0	0	1	1	349	0.0	183	0.0	0.0194174757282
69	orig	104	58	0	0	1	1	347	0.0	317	0.0	0.0194174757282
69	orig	104	59	0	0	1	1	273	0.0	247	0.0	0.0194174757282
69	orig	104	60	0	0	1	2	381	0.0	295	85.5	0.0291262135922
69	orig	104	61	0	0	1	1	413	0.0	353	0.0	0.0194174757282
69	orig	104	62	0	0	1	1	339	0.0	330	0.0	0.0194174757282
69	orig	104	63	0	0	1	1	24	0.0	15	0.0	0.0194174757282
69	orig	104	64	0	0	1	1	148	0.0	124	0.0	0.0194174757282
69	orig	104	65	0	0	1	1	61	0.0	55	0.0	0.0194174757282
69	orig	104	66	0	0	1	1	57	0.0	45	0.0	0.0194174757282
69	orig	104	67	0	0	1	1	67	0.0	55	0.0	0.0194174757282
69	orig	104	68	0	0	1	1	77	0.0	63	0.0	0.0194174757282
69	orig	104	69	0	0	1	1	72	0.0	58	0.0	0.0194174757282
69	orig	104	70	0	0	1	1	96	0.0	67	0.0	0.0194174757282
69	orig	104	71	0	0	1	1	70	0.0	65	0.0	0.0194174757282
69	orig	104	72	0	0	1	1	62	0.0	58	0.0	0.0194174757282
69	orig	104	73	0	0	1	1	62	0.0	56	0.0	0.0194174757282
